Unnamed: 0,Comment,Sentiment
140432,expose ignorance pure hatred modi nthng else wat else explain joy happiness big achievement space domain india,2
204495,haha father incompetent defend modi said beti bachao shatru saying beti mujhe bachao,0
105238,authority modi address election commissionnot care taker,1
204479,âmodi would prime minister country first leaders independent india held centre oddsâ said historian ramachandra guha,2
23164,im lil sad looks like nomore brooklyn wtf,0
102946,bjp come honourable prime minister narendra modi comes,1
60294,working happy job radio anything physically exhausting,2
2888,minecraft way step build temporary box house cave home step playing awhile gathering materials prepare build new house step look builds people done houses inspiration step realize accomplish youll need get resources already spend like hours dedicated building time step stop playing months step start playing feel completely lost confused wtf step decide start new world start start instead trying remember everything current world step return step,0
213100,dear time think based led washed made strong,2
194567,top congress leaders opposition leaders comment show modi surgical strike interview bharat super success like balakot,2
95706,modi govt one took tough decisions national interest govts past hesitated take decisions demonetisation surgical strikes testimony,0
105652,watching modi journey common man exclusive official trailer eros original series via,2
185178,govt taken measures set chowkidar space modi odisha times india times india,1
168936,ignoring dignity office modi today coined sarab acronym bspsprld alliance highlights fear nervousness alliance well racist distorted mindset mayawati,1
86817,yes movie harm good modi banned,2
101155,india auction nirav modiâ art collection today read,1
148963,modi needs publicity,1
28188,yeah back work get bad,2
172122,rahul stands modi,1
220203,tod live germany talked nriso said itok good work modi vision work whats good,2
101915,dear madam also read letter letter highligh liar modis govt released money farmers farmers,1
168776,rahul lied oath file case time right show one proof modi degree filed case bjps inch know whole chowkidar clan chor hain,2
239053,party people tamilnadu raised questions many times modi visited tamilnadu gaja cyclone sonia madam visited visited please share date details,2
211371,modiâ swachhbharat movement brought cheer millions people india,1
93973,knowmalayalam ragging mallu speakers know,1
70568,timeeee mom says something daw tomorrow eh never compelte,1
184427,indias victory pakistan credit given congress party surgical strike pulvama attack parks terrorists camps space strikecredit bjps party shri narender modi power,1
169298,inc rahul actually improves living standards upgrade lifestyle millions people gives cash incentives rural jobs people live dignity lifestyle social economic status modi bjp provides modi preach proud chowkidar chaiwala pakodawala paanwala,2
199420,still commoners like shastriraoatal bihari even modi became prime ministersmoney muscle family background take upto certain levelexcept gandhi especially true case rajiv sonto climb everestyou,2
48525,going check make sure fishies dead poor fishies,0
110265,shame italian bar lady accepted leader intellects india myanmar tamil hindu fans modi,1
47957,excellent product think third time editing review app thats mainly app popped review request planning tasks feel like interrupted right wasnt app helping several years even forgot started using cant stress enough much like fantastic work guys,2
13582,thanks lot sir video helped lot understand balancing concepts,2
203012,modis exclusive interview republic bharat via thanks,2
87301,notice judiciary pillar compromised thug get much protection politician indian youth back modi throw blighters jail police interrogation bring back justice,2
192000,didnt see comments made rajiv niti aayog govenor rajasthan blatantly said congress makes false promises modi become next,0
196624,think verti goes church dictat nothing dhanush saying dhanush pro modi,1
31728,wont kids sleep,0
151786,modi try transition temperature high temperature super conductors bought room temperature electromagnetic energy photons efficiently converted chemical energy,2
87664,reason vote modi,2
237907,join campaign narendra modi,1
150448,jai modisir please support support chandra babu develop sir please dont support jagan already much polluted bcz cast changesif become cant see templewhat want give sir,2
157526,apt question asked modi created negative atmosphere country,2
188039,modi says opposition wanted bring candle light march balakot air strikes debate gas connections provided house built bank accounts opened opposition speak progress change,2
65815,greys anatomy fuckn awesome atm,2
3574,check next episode cnbc’s crypto world,1
84713,stoop making people rahul gandhi dont put development agenda better thanmodi tell would provide jobs youre going collect revenue freebie schemestop nonsense let india developed modi govt,2
73101,best app dont pay main things things buy already simple design fantastic main things todo app list hashtags reminders day tasks important task due date okay features another todo app wont find like subsub tasks another app buy another nesscery feature like reminder suggest app microsoft best app💙💙,2
134512,expect oppn slam modi govt polluting space debris theyâ nothing left corner centre,1
37440,ahhh follow dark side night,1
189670,priyanka gandhi vadra contest varanasi modi per rumours well congress even bjp supporters want,1
234692,listen fantastic video shoeing modi stupidity jumlas,0
165465,dks must seething anger bjpmodi lost much demon later raid another raid benamis,0
155740,way someone senior office told indiraji aur zada fayda uthati thi ruling party modi kuch,1
227990,issue king running away year old gandhi bastion modi family baggage,2
67733,normal shucks sorry sometimes get wrapped fb forget check doin,0
205654,late least even realized modi jee neta trusted really modi hai kuch mumkin hai,0
84226,enjoy flat give promise better india supporting modi,2
221078,right place modishah duo tihar deserve seat temple democracy,2
36947,hot could turn ac im trying green long stand right im little red shiny,1
239270,hasnt modi taken credit yet far guess,2
162174,dont worry aayenge modi goons must,1
229021,link modiâ funds,1
133549,obsessed modi always find faults journalists critisize modi rightfully every politician shud critisized politicising work done scientistsarmyairforce etc,0
186498,news farmers set contest modi varanasi similar consequence,1
167174,without sounding direspectful voters also know difference marketing credit grabbing decision real requirement making mistake voting modi speak lot voters vote,2
53608,love pink dont care today shall tweet hardcore work jamie nice day everyoneeeee xxxxxxloser,2
2955,would love see actual “no makeup” makeup look,2
54810,school blagh yay im getting iphone august,2
23993,best ib exams carl hope dont find difficult go well,2
157797,ever heard person named deendayal upadhayay integral humanism idea politics thousands like benchmark hence modi received overwhelming support betrayed,2
28326,working away hopefully stays nice afternoon evening possible bbq weather,2
94348,rss dimag khrab rhta hai happy morarji desai happy vajpayee happy modisomebody plz tell morons modi fighting entire opposition media propaganda gadkari cant win even maharashtra fing moron,0
220207,abuse modi government shd see hide somewhere,1
130089,donâ say forced ask modi cronies facilitated successful escape charge governmentand know blow trumpet ambani adani thatâ bjp payments come,2
65635,miss se asia come visit us time,0
165411,folks scratch last years memory see bjpâ campaign alike one addons modi mera main,2
165048,delhi bjp plans four rallies narendra modi delhi lok sabha election news,1
18949,parts good others confusing,1
164380,people tell fight elections going back failed formula conceding defeat easily,0
183921,congress canâ digest modi country thinks country dre fourfatherâ property dey nly rule country watver dey want extreme hate opposition rose high dat dey started using absurd langauges abusive languages,0
70988,ouch hate happens,0
240326,raga never modi modi chowkidar raga chor,1
47186,beginning get way hard please friends,0
78053,list todo,1
103741,sir vaada toh yeah aisay kartey hai jaisay apni pocket say paisay nikal kar day rahe hoo really shameless person hai rahulsir aisay waado per suprim court roke lagaani chahiyeyeah tax payers kay saath cheating haiplease needfull tax payers modi,2
37868,make things fair poor tiger claws nutz,1
28474,gah got songs itunes im happy theyre awesome keep,2
37561,ah good glad useful,2
213852,respect talking never supported party always blamed modi everything supported congress said never got respect deserved deserves shit respect,0
208734,thought movie series funded bjp government promote modi spending much money ads aswell tax payers money using glorify correct wrong,0
42441,id help werent poorer lol im mexican living mx automatically makes times poorer,0
25662,hugs listening ebtg every one perfect public hol monday morn cuppa,1
173744,modi plz check institutes nehru builtdrdocsirbarcapsaraincospar isronpliitiistiofsongcaiimsiimnitbokaro rourkela steelcdricbricecriceericftricgcricimapclricmericrricsiocsmcricazritodayâ glories based yesterdayâpreparation,1
150495,see video tell bjp becoz wen upload video bjp favour modi mastan,1
139812,moment seems ideas criticise modi valid issue country world definitely emotional moment rest like whine tweet loke,1
93491,one vote decides future nation isliye appeal vote also encourage everyone vote,1
62316,mcfly concerts years dont one though,1
205925,modi â youth high sir,2
58527,sooo lucky fiance away wthe marine corpshavent even seen yet,2
42322,ahh gloomy im pretty sure heard thunder eeeeeeek,1
53248,know im excited,2
168149,filled much hate modi bjp rohini mam thing logic â constant problem communist god help guys may,0
150929,would india like comment decision india capable feat congress government chinas antisatellite test worrisome debris cloud circles earth,2
111072,happens nothing show start opposing modi thats get trp channel,1
65931,excellent,2
37506,yeah available public market yet soon looking forward im sunburnt arms itching boo hoo,0
62481,excited camp loads people arent thrilled fact get sleep tents roll around mud,2
185816,know anything besides changing profile pics bashing modi gets repetitive know,0
195937,times good things guts question modi,2
115315,wonâ stand joshi advani wonâ support enemy today modi many years ago people spewing venom minorities promoting hatred watching beg relevance respect today make happy,2
235889,dont prove allegations placing modi accept words,1
120889,ask modi abt lacs,1
191858,congress wow congress supporter modi back tauba tauba,2
143048,please also share modi contribution,1
52164,says alright alright im going already sheesh well better early late,1
118615,sends notice producers modi biopic mummmmmmmy,1
180724,crapdesai needs truckloads burnolthe article way showing frustration italian paymasters popular modi,2
217123,modi came every party dynasts even today true thats people arent fan bjp modi modi gets strengthened genuine talent pushed happen time starting today,2
130599,three cheers modiji nda govt guts work bending foreign govt take back decision first vajpayee know modi really proud indian jai hind,2
173000,india needs nowadays modi,2
199441,modi govshining exceeds cross limitsshines sparkles glitters butsafety security life property indians serious threattreated subhumans animals gross violation human rights udhr,0
113244,chowkidaar end stay tightindia dont want chowkidaar india wants leader lead great countryand modi politician leaderfarewell,2
205169,doubt iaf valour ability time return iaf wing commander abhinandan varthaman important everyone insensitive humans life like,2
201416,order special director vineet agarwal divested joint director satyabrata kumar responsibilities case day nirav modi produced westminster court london,2
107073,sir trustworthy modi gave gabbar singh tax give italian mafioso tax,1
199036,pencil sketch youth odisha supports modi,1
175010,expect naamdaar guru gives clean chit pakistan modi â¡krunalâ¡,2
154783,bestvictory remember sweat karyakarta even know face toiling day night seeking votes door door propelling one goal mind modi,2
194715,court rejects nirav modiâ bail plea nirav modi stay london jail times nowâ shares details,2
211696,real scandal allowed arun jaitley become title holder corrupt finance minister time modi corrupt managed hide well used jaitley,0
224705,pseudo intellectual runs away questioned facts figures like fake ones nurtured either leftist shadow modi hate like one started thread,0
195816,sir mai bhrastachar jad khatm citizens support new india fighting corruption dirt terrorism poverty pledge support chowkidar india modi building new india strong secure prosperousvia namo app,2
3467,retiring early possible tough definitely requires discipline big sacrifices it’s saving huge step boosting earning capacity stock market real estate far profitable portfolio experienced,2
232425,maintain muslims majority prevent hindus muslims allowed modi counter separatists settle desires work never muslims give green signal rehabilitation,0
41327,theatre seeing star trek second time becuase cool,2
91517,guys give time hamara modi sal hoya aaj bhe pakistan pakistan aur nahru par ilzam lagata hai give time bhai,1
146345,indian space power india shoots satellite test modi hails arrival space power,0
203553,hope modi government come,1
236005,really worth modi behavior bangal delhi alliance best example let modi come,2
184897,see many come together individual happened indira modi â good reasons personal misconceptions think scenario wud prompted rss think plan may required modi pull,2
183312,â interview quite informative modi â clarity india wants build country dreaming till loved way exposed,2
98878,modi jis shop gng get permanently closed jumping ship better understand,2
132369,top heading india creates history shoots satellite space modi whose satellite india shot test experiment purpose peoplecentric issues take centre stage,2
216108,legendary singer bharat ratna saturday paid moving tribute indian soldiers credited one prime minister speech inspiration behind song,2
15736,qualidade deste canal é gigantesca parabéns mais uma vez,1
172454,says muh band kar modi wont shut mouth,1
239443,modi show courage contest seat south india days available file nomination karnataka maharashtra know answer,2
159549,india made mind elect says modi meerut watch live,2
66542,saw yesterday pretty good,2
113488,narendra modi give befitting reply pakistan amit shah,1
112184,important issue sale jackets decide modi win lose got right time congrats,2
119990,mee also support modi jai,1
135791,kulkarni whats new everyone knows fact gear dream dont say modi done wonderful job complete dream nehru,2
62248,picked taco lunch got guitar,1
130054,modi done nothing last year needs make drdo achievement workshame shame chor modiproud drdo,1
167695,modi face new india progressive india united india strong india,2
56672,best way start day,2
193494,india modi returns power choice,1
174925,à¥à¥à¤ à¥à¤ including wud better seat riot perpetrator mass murderer rape burning perpetrator snooper modifraud degree holder modi offcourse corrupt man core,1
208875,january yadav released video describing rations served fellow forces armed forces video described working hours standing duty hungry,1
192699,congress tried tooth nail send modi jail fir bhi nahi kara sake,0
135666,modi bans tobacco consumption form make sure people vote,2
152096,endi wth modi nationalist indian modi antinational logic labbe plz send retard jail,0
201966,india without road educationhouseelcricitymanuski modi wasnt,1
214475,antimodi media channelsnewspapers dont show things happen nonbjp ruled states crimes atrocities bjp supportersworkers kerala bengal seen media,2
114726,yep modi said much earlier,2
220254,read frustration every word entire exo system fake journalist getting unmasked modi plus,0
212782,director web series modi worried poll body stepping,1
160006,according eminent journalists modi let scientists take spotlight event nehru get credit scientific advancements country established isro,1
201958,dear pmindia modi pmare made otherthis last link bjp bhushan dehradun indian air age best drive booth living siddharth paradise panditwarii founder secretary rwa,2
176342,mirrornow giving real news channels live modi speech inbetween discuss modi speech â sick,0
100536,aut quam modi vel epcot magickingdom,1
172726,yeah also want modi govt destabilise india,2
237988,sir want main bhi chaukidar hoon apna modi aayega caller tune alone many people collar tune find good response like main bhi chaukidar campaigns,2
204355,superb song gujarat modi team,2
42094,hardly furniture shipped knows backordered may cancel shop local,0
51088,mothers day pak,1
228284,modi fought baroda last election onlybut congis fighting amethi decades compare shame left sorry guts left rahul face,0
191334,still honest reporters left see dont see debate real issues people india,2
153541,modi taking credit bad chacha chutya launched many satellites bare hands,0
15873,funny make lol u,2
197263,journalism done right old school stuff â¤ï¸,2
1396,zlatan doesnt score impossible goals impossible goals score zlatan,1
148913,see level frustration especially ndtv guys dont know feel sooooo cooool burn modi hate bed guy,0
106023,congress divided india modi allow partition understand,1
31960,flew washington calfornia still gonna meet greet tomorrow,1
47645,france gonna spend time sun overcome negative reaction yep netherlands good luck,1
69169,know cant deal life,0
4636,first time im defeated world champion easily,1
32115,hahaha well try ugly,0
119168,narendra modi,1
2502,first met max back still operating coffee stall hes great entrepreneur skilled coffee shop owner,2
197712,sir sad â natural opposition media confirmed antiinstitution antimodi matters crs appreciated proud love like never please donâ lose heart sir â like modi,2
36452,day im sick little tierda bit much drink fun,1
73104,app keeps crashing samsung galaxy kindly fix bug otherwise love app idea really helps productive,1
49846,wish going found late get wranglers kids miss mountainjam every year,0
100744,jobs â promise made delivered modi government via namo app,1
190292,need media modi best know well,2
24420,twee tweetlol,1
184031,polarization lopsided heavily weighing favour modi modi coming back power honour writing obituary congress may,0
6290,proof people strange strange long time,0
200877,idiot revenge mode indians voted narendra modi like ill come back ill destroy india one ever vote congress party future,0
24795,thanks theres mens version june popular,1
94714,honble prime minister sir please something nota going big challenge bjp want modi nota responsible happened raj chattisgarhà¥ à¤¾ à¥ à¥à¥ à¥ à¤¾ à¤¸à¤®à¤ à¥à¥à¤ à¥ à¤¾ à¥à¤ à¥ à¥ à¤¾à¥,2
74023,cant shes taken keys muh car,1
195154,modis statements give break elections hardly days away hell fool make political stmts percentage indian population believe votes strategic thinking even know meaning term,0
150961,modi wud performthat means family wud get head pain let get pain modi lovers enjoy performance happy,2
58353,dont want ugly anymore,0
89465,top reasons modi deserves another term via,2
237952,pareek crore jobs lakhs much lpg price increased modi period crores spent swaach bharat ads pms publicity stop fooling people india say bjp bjp bengali hating party,2
86616,yes modi trying kill poor farmers rahul trying increase standards automatically standardised india develop india rahul idea best way,2
75005,greaaat minee pleaseeeeee,2
1827,cannot communicate sociopaths reasonable level people cannot empathize never see things point view someone sociopathic master manipulator dealt affecting matters money unfortunately office sociopaths gaslight daily rarely get reprimanded everyone else office convinced wonderful problem best solution remove environment,0
87111,easy sure modi wouldve announced lakh place well sure scheme going benefit rahul chamchas lot bpl people congress books real bpl know well rahuls lies enjoy friend,2
221702,log bhakto thoda video dekh modi got votes lol,2
51537,favorite habit tracking app author multiple books build better habits regularly speak conferences create behavioral change app secret tool keeping accountable recommend clients simple easy use one thing would make better would reminders notifications otherwise close perfect,2
106438,think till one defeat choukidar narendra damodar das modi fir baar modi sarkar,1
67863,break twitterparty im home soon,1
158353,congratulations modi thanks sintist indian product,2
56250,windows,1
214971,reelected may lose prime plot many crores got lakhs danger ordinary citizen modi getting reelected dangerous,0
113757,least hindus safe modi govt seen happened,2
98246,modishah joke yogi comes karnataka says govt nothing needs changed soon,1
112930,problem theses intellectuals modi haters apart intellectuals nothing wrong hating modi becomes difficult provide unbiased views â human nature,0
204764,modi start election campaign day announcement election datesits done middle election campaign,1
6078,say measure previous achievements less mathematical results like hr communication consultant translator thank,1
151757,please understand modi came merit like fight army greedy corrupt people money going fight back good one lol,2
106521,wont work modi imo loan waiver flop sure namoas hammer message states different always local issues plus useless mlas ministers get complacent many years power,2
149379,narendra mdiâ biopic rattled opposition much international media started reporting upcoming bollywood movie,2
178634,modi bhakths prefer studying graduate ambanis jio university,1
174603,letâ make chain request nationalist followers follow followers imagine reach give tweet supporting modi debunking fake propaganda promises congress gang please followback person follows,0
103487,logic dolt japan belongs rsscz praised modi priyanka politics logics,1
86112,beneficiaries ragas minincome guarantee scheme till todaysoniya gandi poor farmers family,0
149717,washington post post new articlesreports modi bjp using new tech discriminate minorities india,2
6095,sok sikert nekem szeptember lesz az interjum,1
157079,first congratulate respective india drdo achievementmodi sir please something stop nautanki,2
14372,meanwhile evening bad impression prof cox stage hundred people even though dodgy everyone knew he’s legend nice hear talk sagan many see modern version,2
130398,modi done great job good keep,2
117742,understand pain hate modi govt,0
116126,haha laughing saw let clear one thing modi india india modi look problem guys happy handing country single person name nationalism never feel way feeling,2
179636,modi vote kind rationale,2
55198,actually think na release date confirmed september bit wait,1
147962,modi done thing quite impossible bhakts would gone gaga modia hailing messiahneither modi helping nature think anyone crony capitalist friends,0
219451,expect cronies janpath cronies none india worth rule nation unless janpath asat modi versus wesat cronies,2
182517,rajdeep modi taking credit isro scientist upa disaster asat modi gave green signal,0
66704,go cobracam idea,1
1027,bro planning buy msi gf thin gen cores threats linked rtx watt gb built ram price tag k,1
104711,calculateu know know toilet paper know rahul knows modi brainless vinci iam vinci luckily would promised per month indians days minority dalit taken back seatso bias dena thodi hai,2
31943,may happy star wars day,2
93142,appeals everyone tweetstorm,1
169648,modi version,1
208751,happy forgetting people appealed modi result history dont worry history repeated time also take sore loser time,2
220234,luv modi hai mumkin hai raghav joshi class,1
146227,dear modi great effort keep show knowledge strength world always sir,2
96496,shri shri modi,1
211752,privatisation profit socialisation lossthis modi government achieved,1
73847,haha talking colleague dms actual messages spam,1
124807,modi announcing like killing two birds one antisatellite asat missile,1
118557,bothhard work pays offlove modi,2
94903,modi rally jammu march,1
214184,anyway modi winning going yearsyou cant anything abt,2
185070,corrections one policies modi basher lots talk maan âath speeches acrion ground jumlebaazi youth farmersforeign policy disaster sold rafale scam dead demomob lynchings,2
184685,narendramodi said doubting strikes helping pakistan,1
88970,people learn modi walk dead bodies make money,0
8777,ótimas músicas de qualidade,1
156523,silent â trying rooftops nearly indiaâ malnourished per report modi rejected call action,2
113547,bjp retains sitting constituency clueless decision party idea ground reality definitely lose time even modi cant save,2
165285,strong political glad nation lead shri leaving stone unturned ensure india well heard international stage calls shots nation needs modi,2
70657,okay think kinda working one suggestion im sure like every phone mine remember old version used automatically bring back growing tree soon attempt open app send notification preview notification bar instead developer change wish would bring old style back need bit forcing lol,2
133246,doubtyou might think modieveryday even dreamsbefore commenting modishow alternative speaktoday modi strong nothing buttina think know full form tina,2
141832,credit natural problem looking impending vote angle one reason vote modis party mind,2
22230,done bump back bed seemingly unable muster energy get sundays great,1
127556,thank modi jee,1
224662,doctor today world seeing india modi visited countries also become worlds ranking leader manmohan singh also visited countries spending almost crore indian janatha money use family trip,2
218767,despite ecs clean chit sitaram yechury insists modi violated model code conduct,2
188959,narendra modi mahbubnagar telangana gave crore pucca houses poor country govt said would allot flats many actually get flats,2
129639,congratulate drdo scientists modi,1
60548,cant even name tasks,0
36755,haha fail remember sohcahtoa xd,1
188473,salute scientist drdo makecountry proud salute lauh purush shnarendra modi well supported extended power fortunate prime minister,2
3403,puts things bed imo however fact ratcliffe openly made statement may prompt potential sale sponsors partners starting cold feet would definitely push especially expected season goes pear shaped,0
231465,tribute ânon stop modiâbreathless shankar mahadevan modi mode developing india âï¸â¦ â¦ â¦,1
196202,indias last electrified village leisang still fighting darkness,1
54736,sounds awesome,2
55072,thats problem earphones get dont last months matter brand price,0
216100,modi positive opinions first family india fact appeared happy president ramnath kovind became first citizen india,2
216050,say want judge man look treats mother modi terms term accumulated crores per affidavit could easily kept bought car would arranged driver mother,2
210449,salute jawan,1
222250,want believe modi correct,1
149629,oscar goes modi â,1
160249,face saying modi meerut ensured bjp uttar pradesh implication india,1
84484,jumla part jumla part rajasthan cgadh congress regime long sixty years sixty year period enough period make country prosperous model country people trust modi india country next years,2
22834,huh pr,1
169032,india feels narendra modi failed create jobs yet india feels reelected may,0
128084,modithis prog concieved upa manmohan singh complete takes credit things contribution,2
221962,shouldnt modi get credit balakot air strike rajnath,1
171375,modicentric drive may backfire writes,1
47086,maybe tonights night pick,1
44440,got course work hate hard one,0
94514,hearty congratulations bro yes â modi bjp listen peopleâ voice finally heard,1
111366,dear modi amit shah vote nota tell atleast people sameyour arrogant criminal decision brazenly promoting corrupt incompetent dynasts like maneka gandhi varun gandhi hurt many people spit point dynasty,0
81550,sir â fake news created modiâ godi media malign muslims,0
60034,love app really wanted something block plan day flexible make tags events automatically imported calendar,2
129451,could improved vote counts would commented lineyour efforts surely appreciated narendra modi,2
188419,pappu used word chowkidar insult look everything changed chowkidar positive proud word power modi,2
229843,bhakts dont like amit fard gas cylinders like desi style gas gutter modi scientist,1
34657,cant follow followfriday lol u guys follow,1
10858,im sleep good night everyone ♡,2
125726,india successfully launched asat anti satellite missile shot live leo low earth orbit satellite away min great moment pride joy nations space protection ability congrats modi isro drdo scientists engg,2
234450,selectively targeting hindu festivalstraditionscultural practicesbeliefs passe impact hence watered,0
68844,please make available widget,0
116010,department earns crore selling nirav modis artworks,1
70782,ahahaha thats funny,2
149197,raghuram rajan questions narendra modis minimum govt maximum governance promise,1
219367,donâ know prithavi sure mind thinking rolling modi way daily times tweet modi bjp,2
98186,sanjay nirupamalways abuses modinirupam loose election mumbais,0
239135,country needs chowkidar need rajas maharajas narendra modi,1
110535,think modi biopic professor,1
79871,bjp lacks boldness concerns didnt bother released terrorist jail within hours assuming office,0
69590,sheboygan teekay kids fight angus ryan mall mcdonalds high party beer pong drink drive home fun night,2
217560,see bhakts india position due modi making clear last years congresses vision,2
189552,absolutely india deliberately escape tag modi terrorism,2
101088,election parlance modi rss plank usyes ready pay taxes poor cocitizens helpedpheku fooled nation enough five years,0
11238,finished college years schooling mostly miserable spend lot time learning things youtube fun curiosity,0
27367,dh work party seriously thinking treating sushi lunch mothers day,1
53912,app simple effective totally love reminders complete tasks goals able look back calendar see suceeded awesome,2
209276,deceiving ppl showing devout hindu never temple earlier modi made called secularists visit temples day day change want modi phad rakhi called secularists,2
125310,great achievement stay jealouspm proud son india stay pappu,2
70509,😶😶😶😶,0
230666,sir please quit politics big reason modi winning easily need critical opposition helpful opposition,2
31959,coldstone kayla fat guys matters,2
203323,would love see modi shah try stitch together coalition,2
118158,mega jumla bjp govn way namo shows modi time launched free,2
42708,new twitter needs studying,1
118299,bhakti asking source believe blunders modicongress proven track records team showing economic brilliance,2
111237,modi,1
214794,watch confessions people behind gujarat massacre say name modi,0
39669,hmv opens half ourbetter go get ready,1
104682,patato gold machine modi promised much like many grand promises,2
68854,yes dahling definitely one awesome tweep im sending love kindness across ocean,2
24946,gud nite allwill catch tomorrow,2
172845,modi secrets cannot hidden jaitley knows well knows many years tihar,2
53023,still working,1
234126,modi govt,1
9281,love sonny editors whole another level way music footages everything comes together amazing symphony perfection,2
81704,anti modi slogans congress rules states opposition deter modi supporters clearly emerge winner concentrate achievementsdont compare indian citizen terrorists etcwhat need governor saying vote modirespect women,2
32478,thank make sure u read groups description better understand project,2
22133,miacherry morning kik enjoy breakfast,2
91739,lover modi good journalism aim single person every time,0
124237,whatever works getting bhakts vote scientists impressive congratulationsfor modi still,2
95080,expect modi indian playersbloody cheaters,0
93813,ordinal status narendra modi prime minister india,1
55037,ipod freezing need,0
112329,madem congress need spokes person like really brave face bjp spokesman anchor modi bhakts,2
129006,india shoots satellite space joins elite club modi,0
157312,abuse common citizen supports modi criticize needed,0
24711,dont know right nowpretty bored refuse study suggestions,0
162522,right one modi missile shd fire destroy satellite burnol applied one journos,2
223112,excellent fought facts figures undoubtedly,2
130058,well said yes perspective modi works however opposition would always paint trp air time modi leader one leads front modi published several books life pidis read imbibe,1
16436,literally best movie suit really like tom hollands far home suit,2
160204,please wait modi comes back nothing change system people create aap happen nothing changed excuses begging cong,1
185316,april narendra modi likely visit goa address party karyakartas north goa bjp,1
12524,cap airrack favourite ever channel world never seen youtube funny dedicated willing anything everything make subscribers happy thanks videos airrack love,2
111701,à¤¾ à¥à¥¤ vote modi,1
214540,yes modi wave flushing congress,1
93322,congress says directly banks congress never helped single poor farmer past years even use bank accounts opened modi poor farmers jan dhan yojna good luck pappu,0
125291,mission shakti important step towards securing indias safety modi,2
169917,congress main cause poverty india saysâ modi,2
154826,awaken india take modis side general public army men scientists youth engineers doctors chowkidars chaiwalas everyone believes progressive india take modis side oust bootlickers like sardesai,2
75852,happy monday hope great week,2
225959,say namo namo real time coverage modis exciting election campaign,2
228905,god foolish people afraid let stand modi win bet challenge,2
191681,modi love way handled national international media really good,2
185294,modiâ âkhelo indiaâ preparing ground silent turnaround sportswrites krishna pophale read link,1
240115,asked friend wants vote congress modi excellent work india reply epic need opposition otherwise whats fun wondering smile cry,2
103836,narendra modi governments performance inspiring indians come volunteer campaign,2
170727,coincident modi bibi working team together serious threat world peace,0
232802,sir alternative sonia gandhi worth billion richer queen england chidambaram family minted millions every deal congress scam yes modi needs clean bureaucracy hope time,2
65527,u get chance u post video tinkerbell saying peekaboo kinda wana hear say,1
7218,sou viciada nesse flow que delícia de,1
98821,javed akhtar sameer slams narendra modi biopic written song,1
99776,ground situationmodi going lose varnasi kyto tooopposition need grab situation fight unitedly supporting one candidate modi,2
47816,thanks link geoff,2
98416,modi shah ignoring yeddi north karanataka loose easily seats,2
82949,could modi improve academic excercise reality congress ability passing gst modi,1
191773,modi building dam water crisis upa didnâ make dam niether use indus water,1
205039,address large gathering hold roadshow gandhinagar,2
101988,believe modi done nothing jharkhand guts fight alone peoples jharkhand smart enough reject taghbandhan,2
199834,put modi butcher gujrat category tops group comes state sponsored terrorism two dont even come close jokidar india pray kalki avatar comes soon cleanse indian nation,0
86330,yes modi indeed respects common women called merchant death sonia presume sonia abuse men way bringing gender analogies absolutely congress style digress topic,0
161998,two pointswhy didnt congress allow development technology coz didnt commissionnext didnt congress even declared commencement development weeks election time couldnt find fault hate modi,0
226482,chacha neharu still stop ceasefire violations pakistan take steps immediately modi able stop congressmen looking forward asat tussi great,2
159706,point boss fine anti modi issue people doesnt understand start hating country name hating modiregards,2
223825,krk saw india many follish people living today found wow dear big fool complained modi modi india got respect,2
105270,modi reduced gst multiplex tickets anyone demand multiplex audiences pay lesser movie ticket,1
156394,since start narendra modi chowkidar campaign stupid misinformed indians twitter linking chowkidar word nepal every nepali chowkidar multiples tweet made motive pity state information knowledge,0
206338,judge government taken decisions government could even dare take case promised modi government,0
238151,opposition parties cursing bjp modi saying hasnâ fulfilled single promise one worst govt let people india dethrone giving excuse institutions democracy constitution,0
237417,way win playing side kyuki,2
40472,sad day redskins release jansen best wishes,1
41815,star trek pure awesome love great seeing,2
60305,wah fav whattaburger location closing good thing im moving monfri wont,1
80793,eam audacity question pakistan forcible conversion shame,2
146494,great achievement india move top league next frontier space proud modi permitting weaponisation jai vigyan congress shame delayed acquisition,2
240083,posted via,1
148946,proud say indian proud say love modi proud say shame congress,2
180651,booring interview one interested watch modi interview bharat,2
91969,prime minister modi working towards making indians competitive wealthy automatically would bring poverty whereas idiot pappu wants indians become lethargic dependent thugs lives livelihoods shame gimmicks pappu,0
226916,lead oppositionbut deliver modi semen,1
179471,compare modi appointees rawat,1
124675,narendra modi india successfully shoots satellite missile test highlights modi address nation india news times india,2
132552,mediated referee chokidhar,1
2931,way kid tried putting hair back place,1
236305,ani narendra modi airstrikes atmain bhi chowkidar program delhi complete trust armed forces trust ability disciple achieve,2
49126,awe work bbq moi weekend,1
148281,yes â scary stuff modi keeps upping ante increase appeal hindu nationalists whilst pakistani generals twitchy fingers would keen pre emptive strike war looked likely,0
119128,modi biopic election commission asks filmmakers clarify oppn charges,1
186544,modi interview âpeople decided give full majority opposition canâ keep outâ,2
234753,much big issue every one kno one save home speak truth next day attaxk home murder incident family relative involve change mind modi good character please feel pain human rites,2
38776,sat pub pretty quiet far prob leave bit work,0
143832,ironical trying win election achievements drdo founded jawaharlal nehru way back modi government cut funds drdo,2
